Unnamed: 0,source,review_id,user_name,review_title,review_description,rating,thumbs_up,review_date,developer_response,developer_response_date,appVersion,laguage_code,country_code
6588,Google Play,5bd08c3c-60a9-4b38-bd0c-5322ca7e18e5,Null Void (N-V),,"they gave lessons that are pretty easy to learn, it helps you understand the language a lot faster",5,0,10/11/2023 22:55,,,5.128.3,en,us
6589,Google Play,0392907e-7c5d-4426-9c63-a70e3cd58940,Niall Gaffey,,your questions and options dont make sense,1,0,10/11/2023 22:55,,,5.121.4,en,us
6590,Google Play,1c2f152c-8fe1-4ca2-8393-28c1badb94ac,Shirey-kitty Luvyou,,Helped me SOOOOO much with Japanese and Korean the app you need is Duolingo it's the best language learning app EVER!!!😍,5,0,10/11/2023 22:54,,,,en,us
6591,Google Play,d585dd87-5786-4b61-a35a-8adb6f68b849,Sheikh Fye,,Am learning a lot. But hearts should be increased I am learning a new language and I always run out of hearts. so they should be increased to 10 -15,4,0,10/11/2023 22:49,,,5.127.4,en,us
6592,Google Play,2f95f966-7c64-4629-905b-fabacaa83365,Samuel “Sammy the Slammer” Luttrull,,I'm 11 and I'm almost fluent in Spanish after practicing every day. It's the best way to learn a language. Best app ever!,5,0,10/11/2023 22:48,,,5.125.4,en,us
6593,Google Play,7106e158-fbc8-41a6-a2d8-03cf510cc01d,Gabe Gutierrez,,I ❤️ doulingo,5,0,10/11/2023 22:47,,,5.128.3,en,us
6594,Google Play,2a3e526e-be0c-43ad-9c21-c025ba618d7f,Paker Snyder,,Fun and simple way to learn German it is actually what it says (mostly).,5,0,10/11/2023 22:45,,,5.121.4,en,us
6595,Google Play,92fbb8cf-b49c-4041-aafa-ffbfd8c05112,Richard PK,,Fun and engaging way to learn a language,5,0,10/11/2023 22:42,,,5.65.12,en,us
6596,Google Play,2a417627-e43e-4e3b-8112-d2c3612ee569,Khadija Wahib,,nice.,5,0,10/11/2023 22:41,,,5.128.3,en,us
6597,Google Play,ba8fab9b-34f6-4dd1-a43b-94d28367715b,Rose Yvonne,,This app is great to use,5,0,10/11/2023 22:36,,,,en,us
6598,Google Play,401327f3-5661-46f9-97b1-2816f20151c8,Madison Dale (Madi),,AMAZING,5,0,10/11/2023 22:35,,,5.128.3,en,us
6599,Google Play,652e146c-8976-4a07-873a-52e6338e14c8,Ginette Bueno Au,,I HATE this app its so strict,1,0,10/11/2023 22:34,,,5.128.3,en,us
6600,Google Play,5044fd9b-0d06-41dd-8732-040e5fcd19e9,Siewert Westerneng,,I'm getting XP boosts but they are not activated and disappear....,4,0,10/11/2023 22:34,,,5.128.3,en,us
6601,Google Play,35585ee1-840c-4f9f-bcf3-7a8ea0a725a1,Roni,,"Good, but why can't I change my PFP after I make an avatar/character?.. I'd rather have my cat PFP than a character..",4,0,10/11/2023 22:33,,,5.128.3,en,us
6602,Google Play,10b04ab8-69d4-4e96-99b4-d5ba5a68bfa0,Sebastian Blake,,"sticking out your gyatt for the rizzler, you're so skibidi, your so fanum tax, I just wanna be your sigma",5,0,10/11/2023 22:29,,,5.128.3,en,us
6603,Google Play,07310727-2283-4814-868e-3fc17ca6070a,washinton TV,,teaching from the very basic so am really enjoying my french class with Duolingo,5,0,10/11/2023 22:28,,,5.128.3,en,us
6604,Google Play,35a959fd-b56d-46e6-9a5d-a3f1f3f39458,Gian Mark P. Raymundo,,Flop,1,0,10/11/2023 22:26,,,,en,us
6605,Google Play,6d96cc39-2efa-4912-b689-d13efe11dc76,good girl friend :D,,Really enjoying Learning German.,4,0,10/11/2023 22:26,,,5.128.3,en,us
6606,Google Play,b674c212-d303-46b4-bf21-40562e5481ea,Alexia Rodriguez,,I like Duolingo make me learn more.,5,0,10/11/2023 22:26,,,5.128.3,en,us
6607,Google Play,3e01e8c4-8b40-4bbb-a26c-bb7b8ffa9734,Saima Safi,,🌷🌷👍👍👍ich habe von ihm Deutsch gelernt.👍👍🌷🌷🌷,3,0,10/11/2023 22:24,,,5.126.2,en,us
6608,Google Play,128d1905-22dc-4a3a-83d6-de7621d80a19,Anthony martinez,,"it makes me learn languages, this is a good app",5,0,10/11/2023 22:23,,,5.128.3,en,us
6609,Google Play,6040e8cc-209e-4d6c-bd91-abd8fc715b2b,Niharika,,"it's too easy, I want hard please🙏",1,0,10/11/2023 22:22,,,5.127.4,en,us
6610,Google Play,9d43ecfa-4914-41c2-b920-ea68508ee728,Oma Mayer,,Good way to learn at my own pace,5,0,10/11/2023 22:21,,,5.127.4,en,us
6611,Google Play,fe5a6d00-d369-4ba8-b8ae-8699db1afc74,Zuzi Ledger,,too easy to lose all hearts within minutes and not be able to continue learning unless you pay the very expensive monthly rate,2,1,10/11/2023 22:21,,,5.128.3,en,us
6612,Google Play,df313cc9-68ae-4269-be68-a33aeb46c10f,Luciana Man,,very fun and interactive,5,0,10/11/2023 22:19,,,5.128.3,en,us
6613,Google Play,cb8b3951-513d-43bf-bbf5-b059d0ff729e,Amasha Siwane,,So far so good I love the app is amazing 🤩,5,0,10/11/2023 22:17,,,5.128.3,en,us
6614,Google Play,927a4b43-e78e-45f8-b284-aa2cbb0e4a2e,Peter Lin,,Great software to learn English,5,0,10/11/2023 22:14,,,5.99.2,en,us
6615,Google Play,97e46558-19bd-45ee-b5a9-625af39c4261,Caterina Cusulin,,Peccato che ogni tanto dia come errate frasi corrette,4,0,10/11/2023 22:13,,,5.127.4,en,us
6616,Google Play,ae3056c0-3378-4d85-ab1f-119ea5b53fac,gienah Banta mercado,,it's kinda really fun! My friend makes fun of me Cause of it tho... but I like this game's enthusiasm!,5,0,10/11/2023 22:13,,,5.128.3,en,us
6617,Google Play,e917949f-7b85-4df8-adc9-da5066985a8f,SHADOW LIFE,,very good app,5,0,10/11/2023 22:12,,,5.126.2,en,us
6618,Google Play,1af6070f-582d-471b-8108-b590d1bc0a9a,Kanwal Ur-Rehman,,💟really addictive love this game💟,5,0,10/11/2023 22:10,,,5.127.4,en,us
6619,Google Play,df3cf7bb-c94c-41fa-a8ff-48398ca81702,Deepika Yadav,,Best app,5,0,10/11/2023 22:07,,,5.114.4,en,us
6620,Google Play,c98566d2-d247-4615-a9d8-d96196a82ea5,Ric Pen,,I like learning Spanish but don't take my family ok duolingo,5,0,10/11/2023 22:05,,,5.128.3,en,us
6621,Google Play,23d63047-a0fd-4aa1-a5b5-b59ce328fb74,Laila Belfaiza,,good,5,0,10/11/2023 22:04,,,5.127.4,en,us
6622,Google Play,195afa76-5a61-48d5-8334-1da69842f2c6,Malak Attab,,this is so good,4,0,10/11/2023 22:02,,,5.128.3,en,us
6623,Google Play,788fde22-dfbd-44a4-bbfb-7cec45078c3a,Leftyrocky Rockstar,,like it,5,0,10/11/2023 21:58,,,5.128.3,en,us
6624,Google Play,f74d9aa3-321c-4f72-8782-7a2a0007fa98,Ansh Singh,,super,5,0,10/11/2023 21:58,,,5.127.4,en,us
6625,Google Play,71377815-fb17-4812-8839-b3ac181c4a85,El Bachir,,good application 🥰,5,0,10/11/2023 21:55,,,5.127.4,en,us
6626,Google Play,6decc6c3-36e0-4bee-8f6c-8fd3787e97de,tyler smothers,,A++,5,0,10/11/2023 21:54,,,5.127.4,en,us
6627,Google Play,e5dba753-0ad6-4b9f-b982-2a4730348408,Banana Viral,,"I'm a native Portuguese speaker and I can say, that Duiolingo is a good app to learn the basics of Portuguese, but terrible to learn how to speak it fluently, I don't recommend it!",1,0,10/11/2023 21:53,,,5.128.3,en,us
6628,Google Play,c8474379-c97d-40d7-a9dc-0c9b6e7642a5,kendall cobb,,excellent,5,0,10/11/2023 21:53,,,5.118.2,en,us
6629,Google Play,a919540a-e0e9-4b03-ae7f-f64f9773f7dd,lamae games,,just so fun,5,0,10/11/2023 21:52,,,5.128.3,en,us
6630,Google Play,f125e4dd-9a76-454c-b150-44870fca595a,Jairus Ezekiel,,favorite ko to Kasi I love 💕😘 learning,5,0,10/11/2023 21:52,,,5.128.3,en,us
6631,Google Play,40b2859c-60c3-4047-adf3-42a5a8abd5b1,Ugwu Mark,,nice app,5,0,10/11/2023 21:51,,,5.118.2,en,us
6632,Google Play,732fe09e-4b09-4f5e-a024-2e5655512386,James Myatt,,Spanish or vanish,5,1,10/11/2023 21:49,,,,en,us
6633,Google Play,1ffb82f1-67a4-4b31-847b-d8a071e2488c,Alekzander Swistak,,it's awesome,5,0,10/11/2023 21:46,,,5.128.3,en,us
6634,Google Play,0bd031e8-ae4c-451e-a122-c231e8863204,Efim Barinov,,I love Duo,5,0,10/11/2023 21:46,,,5.128.3,en,us
6635,Google Play,4459d021-2a70-446c-87fb-15da60d28cce,Olivia Allen,,Duolingo is great! I'm Learning so much. Es muy divertio! Muchàs gracias por todo!!👍,5,0,10/11/2023 21:43,,,,en,us
6636,Google Play,e7d6d80d-c692-4f34-978e-bb98e6f0dc9c,U. Berliner,,EXCELLENT Free App!! You get out of it what you put into it.,5,0,10/11/2023 21:42,,,5.128.3,en,us
6637,Google Play,17fe67c4-070c-4c4d-ab3d-d78be01612fc,mya wach,,I really hope Duolingo don't punish me for missing my Spanish lessons! 😨 I give it a 5 star because the quality is just 👌🏼also for the education for kids,5,0,10/11/2023 21:42,,,,en,us
6638,Google Play,4d018408-8432-4c67-8b44-f82983f52f88,Дејана Ивановска,,"I need to learn French for school, and this app has helped me a lot with that! Would recommend!",5,0,10/11/2023 21:40,,,5.128.3,en,us
6639,Google Play,5674d927-655e-442e-aae9-5f981f9cdeed,Micah Leier,,me ayuda a aprender mas rapido un idioma,5,0,10/11/2023 21:40,,,5.121.4,en,us
6640,Google Play,099bde3a-86ed-4b3b-8324-4e9d4c9c87de,Rob Cochran,,Duo is an excellent learning tool when combined with daily use for at least 15 minutes.,5,0,10/11/2023 21:39,,,5.128.3,en,us
6641,Google Play,1462b77a-9864-45d6-9a27-e8997424a97a,Ewin Muller,,Fun and easy way of learning. Definitely need the full version if you are serious about learning.,5,0,10/11/2023 21:39,,,5.127.4,en,us
6642,Google Play,06cd4897-e1f6-4047-93f0-f6b5e8618374,BetZology,,"Wayyyyy too many bugs and errors, it's okay to begin with but can't teach you anything other than very basics (eg: hello) I just finished a lesson I'm which they tested me with having taught me first. Personally I think there are better free alternatives but duos marketing is so smart you kind of want to praise them. Definetly a 1/10",1,5,10/11/2023 21:38,,,5.127.4,en,us
6643,Google Play,658ff53b-986f-4600-b1fd-f55e6afb53b2,Mackshon Chitseko,,it's great,5,0,10/11/2023 21:37,,,5.128.3,en,us
6644,Google Play,0fa5f16b-776c-4b9a-921e-662db276aa42,Christine Hubbard,,they help you how to correct your answers,5,0,10/11/2023 21:36,,,5.127.4,en,us
6645,Google Play,2bb51f9e-32ae-4a82-980b-fa6fe2ba04a4,Pratyansu (Serina Sumi),,Duolingo is a great app and they definitely did not hold my family hostage for this review. 10/10 would recommend to others.,5,0,10/11/2023 21:36,,,5.128.3,en,us
6646,Google Play,c0c2c3f1-06f3-4276-935f-9d4c73e82ad4,Fritka Qashuchka,,This is for floptropica 😖,1,0,10/11/2023 21:35,,,5.124.5,en,us
6647,Google Play,ad9579b5-2201-41b5-b1ee-c3b947af2243,Wandile Mamane,,really good app. I wish it could educate more about how words are different especially feminine and masculine words so that you use the right ones,4,0,10/11/2023 21:34,,,5.128.3,en,us
6648,Google Play,de479ce8-57c6-4d6e-aa74-afe7e6ae8774,Ada Williams,,The fact that i need hearts to do lessons is kinda annoying.,4,0,10/11/2023 21:34,,,5.128.3,en,us
6649,Google Play,3df76ac2-8d9c-4046-9b5e-0b4a403c535d,Ayesha avellana,,best learning up,5,0,10/11/2023 21:33,,,5.128.3,en,us
6650,Google Play,96d1c071-f7a0-4d91-bfc2-31c27680f852,Nathan Gin Cozo,,pretty good and helps me speak Tagalog,5,0,10/11/2023 21:33,,,5.128.3,en,us
6651,Google Play,d3f6a7b7-6171-405d-be53-d6c69b4cc2c6,Сергей Авдеев,,В промежутках убить время с пользой!),5,0,10/11/2023 21:32,,,5.128.3,en,us
6652,Google Play,f28553c0-6109-45aa-84a2-25b6865c1a29,Crownkidd,,the bird scares me,5,0,10/11/2023 21:31,,,5.128.3,en,us
6653,Google Play,d5855e10-fc34-4ae5-924c-488a78080b75,ayleen baba,,love it!,5,0,10/11/2023 21:25,,,5.128.3,en,us
6654,Google Play,68d82089-2fdc-41eb-819f-5ebb1376ce2e,Ella Berhane,,buff duo is my bae 😹🍖⏰️😿 10/10 duo = zaddy 🤓🤓😾😾🍊😳😳😳😳😳,5,0,10/11/2023 21:25,,,5.128.3,en,us
6655,Google Play,b752732a-5893-40df-a623-1428c59759ec,Sinead Conlon,,Good,5,0,10/11/2023 21:25,,,5.128.3,en,us
6656,Google Play,45b70167-7ef5-44ed-a988-79b7922b467e,Xander_panda2014 Xandy,,great app for learning new thing,5,0,10/11/2023 21:23,,,5.128.3,en,us
6657,Google Play,fc5df82e-08d3-49db-94fe-921b5390174e,Esther Jean,,I love it,5,0,10/11/2023 21:23,,,5.128.3,en,us
6658,Google Play,5c49737e-e5e4-4d12-b4a7-88385f7dc163,Elena,,"It is so good it lernd me spanish and when I went to Spain everyone understanded what I said and I was new to spanish, well recommended 👏",5,0,10/11/2023 21:21,,,5.128.3,en,us
6659,Google Play,c8c7721d-df7a-4ee4-8f5c-b1f9821764b4,Pepsi The angel fish,,"I love this app so much I'm using it so I can learn Japanese because I'm gonna travel next year, but then, meanwhile, I also became obsessed, I just recommend to do your duolingo every day",5,0,10/11/2023 21:21,,,5.127.4,en,us
6660,Google Play,e0011dbb-7da6-4d48-9466-57baab2d24bb,milka,,All of these lessons for free?! Thank you for bringing us this app 😫,5,0,10/11/2023 21:19,,,5.127.4,en,us
6661,Google Play,a5f364a9-188e-4ecc-a464-aa16786bca69,路肥,,it works thx,5,0,10/11/2023 21:17,,,5.128.3,en,us
6662,Google Play,12a1be3c-8b97-4cf0-8523-2bcc4400205c,Lucas Guerra,,Some answers are not accepted for sily reasons. This could be improved.,4,0,10/11/2023 21:16,,,5.128.3,en,us
6663,Google Play,64b91c81-a59f-4576-be57-341d26bdadb9,Melissa Vainjärv,,good,5,0,10/11/2023 21:16,,,5.127.4,en,us
6664,Google Play,a1e69648-b460-447f-bf21-5a8fcb84c4a9,Denise Thorson,,I'm loving it so far rn I'm learning French and I'm doing well with duolingo.i wish there were no ads and I wish u could have endless hearts without having to pay but other than that I love it.❤️,4,0,10/11/2023 21:12,,,5.128.3,en,us
6665,Google Play,c3613d40-66b8-4f56-8410-60ff1bc13629,Synfact 1,,Double experience disappear with last update,1,0,10/11/2023 21:12,,,5.128.3,en,us
6666,Google Play,a1aaf516-efaa-4db2-868b-03734a0af4c2,Alex García,,Le Doy un 10/10😄 coffee please,5,0,10/11/2023 21:10,,,,en,us
6667,Google Play,1ef67a8c-1ce9-4e4c-8542-24583c2f5924,epic gaming dz,,best learning app ever,5,0,10/11/2023 21:09,,,5.128.3,en,us
6668,Google Play,a2177a30-7d79-42d3-ae29-9cb4c7479f67,Rich G,,it makes it so easy to learn. love it,5,0,10/11/2023 21:09,,,5.128.3,en,us
6669,Google Play,03db04fc-b006-433c-9027-f1f060f74088,Easmin Sarkar,,Fun way to learn words,5,0,10/11/2023 21:07,,,5.128.3,en,us
6670,Google Play,25e9cea5-93fa-4678-9adb-447319827288,Danish Danii,,OUTSTANDING AND FABULOUS APPLICATION FOR LEARNERS AND STUDENTS I LOVE THIS APP ❤️,5,0,10/11/2023 21:03,,,5.127.4,en,us
6671,Google Play,f28a16e1-b528-4c04-bdcf-c503a4bb22e9,Ali Wardani,,add lessons for language like verbs and times,4,0,10/11/2023 21:02,,,5.124.5,en,us
6672,Google Play,48af70dc-a1a7-4464-a029-07ab9485c3d4,NAIAl,,I mean it's fun to learn but I always forget but one thing probably it's kind of ruined for me when they tell me to end it because I don't have enough things or something like gems time,5,0,10/11/2023 21:02,,,,en,us
6673,Google Play,ddd710bd-639d-402b-abaa-0889ad0cbc94,ZaiD Shihabi,,This is the best language learning app I have ever seen in learning Spanish right now and I think in my opinion I am doing so good and again this is the best I really recommend anyone that wants to learn any language try out this app (doulingo of course) so they (you) can learn the new language you want to learn❤❤,5,0,10/11/2023 21:00,,,5.127.4,en,us
6674,Google Play,42ff5719-ba09-4531-ae90-d4bf3889bc4c,Salmat Abiola Oluseye,,"Duolingo language app makes foreign languages learning easier for me. Infact, it's an excellent app for learning languages with its interactive listening and speaking techniques . Duo deserves more stars!",5,0,10/11/2023 20:59,,,5.128.3,en,us
6675,Google Play,1cbb2b09-cac9-4148-8ffc-9cdef5c05864,Mohammed Hafeez,,op,5,0,10/11/2023 20:59,,,5.128.3,en,us
6676,Google Play,d4ecb1ee-6584-4fdb-9a32-53c8059f45a0,Jan Anton Reynoso,,it is very educational for me.,5,0,10/11/2023 20:59,,,5.127.4,en,us
6677,Google Play,7912d0f3-a551-42da-bf24-9368c3299309,Simon Malmgren,,poggers,5,0,10/11/2023 20:59,,,5.127.4,en,us
6678,Google Play,6e6bf4b6-b992-4ed2-b17b-4f0373d722ed,Bart Reed,,Duo does a great job of treating learning as a fun game to keep you engaged and it works. It lacks grammar as it focuses on feel.,4,0,10/11/2023 20:56,,,5.127.4,en,us
6679,Google Play,e7e7d250-3513-4561-a782-6c151c9bd363,Yunis Bədəlov,,FANTASTICCCCC✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️,5,0,10/11/2023 20:56,,,5.127.4,en,us
6680,Google Play,166e093d-b6b7-4836-82fa-9ef938a02afb,KRISHNA DAS,,❤️❤️❤️,5,0,10/11/2023 20:54,,,5.128.3,en,us
6681,Google Play,0cadb893-9ae7-4a34-b4f2-9342dddbc382,Wambui Cerere,,it's a very good app,5,0,10/11/2023 20:52,,,5.128.3,en,us
6682,Google Play,6c256ba3-5212-41ad-a8ab-def4ee27611e,Danilo Cullen p,,I love you Duolingo😍,5,0,10/11/2023 20:49,,,5.127.4,en,us
6683,Google Play,d5f45840-9bfe-497c-9446-0b0916f29d33,Aboagyewaa Clara,,It's simple and understanding Everyone can practice At your own convenience I will encourage any wanting to learn new language to try this app,5,0,10/11/2023 20:49,,,,en,us
6684,Google Play,4b3abed3-dce8-4dca-b3a1-5df9d79701ef,Chloe Ilkenhons,,Very effective and Greta learning languages apps 😁😁,5,0,10/11/2023 20:48,,,5.128.3,en,us
6685,Google Play,b23e3dfb-4db6-4c10-aeea-51e31adba305,Nafesa AL-Barghouthi,,تطبيق يدعم المثلية,1,0,10/11/2023 20:48,,,,en,us
6686,Google Play,afcfe4bd-9859-421f-8262-85015b586f8f,Savo Wise,,i think it is a very helpful and an easy way to learn,4,0,10/11/2023 20:47,,,5.128.3,en,us
6687,Google Play,374ceed1-0424-4371-bd10-5137d397503a,Britney Redjadiwirja,,duolingo is amazingg !! i can speak great spanish now!,4,0,10/11/2023 20:45,,,5.128.3,en,us
6688,Google Play,bb8d8e50-b211-4fec-aa01-96f800fa9199,Mian Arif,,This is good,5,0,10/11/2023 20:45,,,5.128.3,en,us
6689,Google Play,f5748d77-bc99-4b3e-b9dd-179e32b8617c,nada el,,perfect👍💯,5,0,10/11/2023 20:45,,,5.127.4,en,us
6690,Google Play,e3899a10-169b-4871-9ca3-a2ae2d71e348,Denise Diamond,,OMG ITS LIKE SO AMAZING IM CURRENTLY LEARNING FRENCH AND IT IS LIKE SO HELPFUL,5,0,10/11/2023 20:45,,,,en,us
6691,Google Play,b8e2f1fb-02d8-44ae-9284-82babe6b088c,A Elhami,,Amazing,5,0,10/11/2023 20:44,,,5.65.12,en,us
6692,Google Play,a9d89db0-9f72-402f-a6bc-cc276d29c36b,Aidan Mcmenamin,,remember don't forget about doing a lesson or else he will FIND YOU,5,0,10/11/2023 20:43,,,5.128.3,en,us
6693,Google Play,4e9fbc09-76e8-498e-bf55-ca63f84a6efe,Wagner conceiçáo,,good,5,0,10/11/2023 20:42,,,5.128.3,en,us
6694,Google Play,6e815db1-1830-4893-9028-602bcf31beb9,Ansu Kumari,,Nice,5,0,10/11/2023 20:41,,,5.65.12,en,us
6695,Google Play,9319ec7f-58a9-4689-afd7-0dcb8c837629,Bilquis Naaz,,Its technek to earn money because we have to buy hearts by real money if we dont have dimonds,1,0,10/11/2023 20:40,,,5.128.3,en,us
6696,Google Play,05cd211c-7de1-4c7d-956a-288294be4713,Ummu Sarki,,"duolingonis a nice app to learn , thanks duolingo for all your help, I got to learn French. Merci beaucop",5,0,10/11/2023 20:37,,,5.128.3,en,us
6697,Google Play,708a1eb7-41f3-451e-99fc-200292f35560,Randy Anderson,,fun way to learn a language,5,0,10/11/2023 20:36,,,5.128.3,en,us
6698,Google Play,0c8be921-435b-494a-8dc5-6d9924768dcf,Celeste Cannon,,"i just started, and I love it!",5,0,10/11/2023 20:34,,,5.127.4,en,us
6699,Google Play,b16d3b1c-b974-4c69-936f-053d098299aa,Maria-faustina Ogidi,,"Fast teacher, quick learning",4,0,10/11/2023 20:32,,,5.124.5,en,us
6700,Google Play,3b86855d-9de2-4420-88fc-574b9a9b6a87,Ralph Phanjoo,,I personally think is an amazing language learning app. Its basically fun and educational combined. Would recommend.,5,0,10/11/2023 20:31,,,5.121.4,en,us
6701,Google Play,03bb2d41-1fa6-4f28-80a5-467c33636d26,Temitope Orunkoya,,Very good.I also want videos so people can see the word in action and games to keep people engaged and a home and garden.,5,0,10/11/2023 20:31,,,5.128.3,en,us
6702,Google Play,777a61b5-b31c-4474-87b3-9c7b1006df2d,Md Samiul,,nice,5,0,10/11/2023 20:30,,,5.128.3,en,us
6703,Google Play,15a18cef-cea5-4459-9aea-87eb8421228d,Michael Amitay,,"Great language learning app! It makes learning fun by gamifying it, and although you can not use it to gain fluency, it will give you the basics required to begin your journey.",5,0,10/11/2023 20:24,,,5.127.4,en,us
6704,Google Play,5c2b3359-73b1-4dd9-97fc-d409063c22ce,Yassine Abdaoui,,"Add some educational videos, especially English, and this is the most wonderful application💗💖💝",5,0,10/11/2023 20:23,,,5.128.3,en,us
6705,Google Play,1842ece2-1f27-4457-84ae-b859f44f56d6,Alba De Alba,,"it's good, it's like learning fun.",4,0,10/11/2023 20:23,,,5.128.3,en,us
6706,Google Play,d3d3e6f5-4ea8-44fb-82c1-54c9a852ce57,Nathan Bachmeier,,goated I will come back and say this In German,5,0,10/11/2023 20:18,,,5.128.3,en,us
6707,Google Play,b8bcae97-eca5-428a-8925-39f284983493,Luke Nazzaro,,"My goal is to casually learn Spanish, and I am very delighted how quick, easy, and fun this seems to be making it. I just started a few days ago, so I am still with the free version. As of now, duolingo looks like something worth paying for and I will be doing so very soon!",5,0,10/11/2023 20:17,,,5.127.4,en,us
6708,Google Play,da940eb4-db92-45d0-9ff7-7fbc15f49cdb,Ameen Ardalan,,Good but why there no kurdish,5,0,10/11/2023 20:14,,,,en,us
6709,Google Play,26863254-f8ea-4d13-ada7-e8303ff7e6c7,Ramona Rudolph,,"Yo love duolingo because él es really easy to learn the language tú want! Right now, yo am learning Español. So yo give this app 5 stars!!! 🌟",5,0,10/11/2023 20:08,,,5.128.3,en,us
6710,Google Play,06955860-7ff6-473d-ba2a-cf24dd11c50a,Nagely Quiñones,,super bueno,5,0,10/11/2023 20:06,,,5.128.3,en,us
6711,Google Play,ecc81a84-bcbd-42d9-b192-d412d52c9e42,Richard Cotton,,splendifico,5,0,10/11/2023 20:06,,,5.128.3,en,us
6712,Google Play,60c367b6-e891-4b24-b96c-15eeb373cc31,Garry Guy,,Absolutely love how there are short lessons. 1 lesson every day and you will eventually learn the language.,5,0,10/11/2023 20:06,,,5.127.4,en,us
6713,Google Play,c7bd1fe5-e62a-418d-86a8-1a84f1b664f2,Travis von Dessonneck,,"Not bad at exposing you to a language, but does very little in the way of teaching. Shows your mistakes and the corrections, but fails to tell you WHY they are wrong and how to actually learn rather than just correct your mistake.",3,0,10/11/2023 20:04,,,5.128.3,en,us
6714,Google Play,fc889b0a-917d-4db1-95d2-bce24abf4285,Pamella Chingwaru,,"l love it's, helps alot",5,0,10/11/2023 20:04,,,5.128.3,en,us
6715,Google Play,67920855-ca12-4962-bd8a-ae95f3c4d2fa,Steve Beville,,"This app is getting worse and more unstable with each update. Constantly changing the lesson tree just causes problems for long-term users and sometimes things added to early lessons are completely unknown to people on further lessons. The worst changes, though, are removing the comments entirely - this was the best way to get context for grammar - and twice in the last week I've completed a lesson to load into the tree with several additional units completed for no reason.",1,0,10/11/2023 20:03,,,5.127.4,en,us
6716,Google Play,53a97710-3817-498e-a1e6-bd77609ff5d8,Janani Sahadevan,,I love learn languages with this app!!!,5,0,10/11/2023 20:00,,,5.127.4,en,us
6717,Google Play,b7634ea0-aaae-469e-94e9-ccddd9e8c622,xAlainax_YT,,I love duolingo minus the threats,5,0,10/11/2023 19:53,,,5.128.3,en,us
6718,Google Play,44d8c720-45cc-4ce4-af19-b0fbf215f39e,Abdalla Salah,,it's a good application,5,0,10/11/2023 19:53,,,5.127.4,en,us
6719,Google Play,de7fff33-4dd3-448e-abbb-8b4532300d84,Samuel Castillo,,Duolingo is a nicely put together app.,4,0,10/11/2023 19:52,,,5.128.3,en,us
6720,Google Play,b23940e5-fc79-4369-ab6c-27f5d9733afe,rr robogamer,,Zesty experience,5,1,10/11/2023 19:51,,,,en,us
6721,Google Play,0331648a-5d16-4dbd-8b1d-0d90312e0665,Bug S,,i got it to help me practice my French and so far it has. been super helpful,5,0,10/11/2023 19:48,,,5.128.3,en,us
6722,Google Play,d0f81a38-dc87-497c-b1db-bcf84b8c6ee7,Veronie Hotchkiss,,Great,5,0,10/11/2023 19:47,,,5.127.4,en,us
6723,Google Play,e3382b45-7d8a-4032-ac32-8a0442845ca0,Nikki Berry,,"They need to bring back comments. It's annoying to get an answer wrong and have nowhere to go for an explanation. They also need to add some kind of confirmation before buying something when playing those competitions. When you run out of time in those games, a message pops up asking if you want to buy more. Just now, I accidentally tapped that stupid message while playing and spent 1800 gems because there was no way to change my mind.",3,1,10/11/2023 19:47,,,,en,us
6724,Google Play,333be239-ded8-429d-bfa0-0a3b12633ee1,Rebecca Addison,,absolutely nice,5,0,10/11/2023 19:44,,,5.121.4,en,us
6725,Google Play,93028a64-efdf-49b0-931c-df5e7322b3f0,Diana Pavic,,This app really helps me to learn,5,0,10/11/2023 19:44,,,5.128.3,en,us
6726,Google Play,cbaa1efd-61ca-43c1-aae1-d28dad708507,Nathan Snelgrove,,I missed 1 lesson and he took my family,1,1,10/11/2023 19:41,,,,en,us
6727,Google Play,c944f2ea-71f9-4889-83bd-a611eae3e8f2,A.Nolan Stitzel,,really fun way to kill time and learn something new and useful. some minor bugs but they usually seem to get fixed quickly. I changed my review from 5 stars down to 4 stars because they don't seem to have customer service or at least don't respond when you email them about issues. I've been trying to upgrade my account and get ghosted by their CS team.,4,0,10/11/2023 19:36,,,5.128.3,en,us
6728,Google Play,b164792f-e435-459f-9cf5-e0b93149890d,Farah Garcia,,I love Duolingo because they have so many languages to learn and you can connect with others like your teacher your family your friends anything I think this is the best game that I've ever played cuz I am working on Spanish and I am doing great 👍😃!!,5,0,10/11/2023 19:35,,,5.128.3,en,us
6729,Google Play,22b133ab-4cbe-4da0-8176-eb76d4921e4a,idjionfritz regnier,,Me gusta el Duolingo no puedo creer eso etoy Muy alto en ésto,5,0,10/11/2023 19:35,,,5.127.4,en,us
6730,Google Play,03dea21a-849e-4b1f-a401-64004e9e72aa,Rutchency Carly Métellus,,si me super encanta y que es muy bueno,5,0,10/11/2023 19:34,,,5.128.3,en,us
6731,Google Play,af918e2c-3af1-4901-b209-ee906c97892f,Saul Redondo,,this a nice game.,4,0,10/11/2023 19:34,,,5.126.2,en,us
6732,Google Play,6482ff9e-0a45-4735-9e97-2a5f1bf698a0,Artun Aren Demiralp,,Ben cok seviyorumm😃😃,5,0,10/11/2023 19:30,,,5.128.3,en,us
